31,72
33,82
38,124
42,72
42,82
44,99
46,120
52,92
54,115
63,113
64,134
65,49
66,110
66,121
68,137
72,123
76,112
79,118
84,144
86,42
86,115
90,48
92,123
98,56
104,43
104,63
106,53
111,98
111,99
121,53
121,54
132,69
141,175
143,66
143,95
145,121
148,24
149,24
150,96
150,180
158,99
158,182
169,162
169,166
180,42
180,130
186,50
186,123
187,103
187,106
189,93
191,46
195,58
196,93
197,93
200,54
200,112
201,103
206,86
208,80
214,137
217,87
220,79
225,147
225,148
227,89
230,132
241,43
250,148
250,149
296,213
332,170
343,135
351,166
351,167
353,101
372,171
373,111
