21,139
21,160
21,195
39,150
55,139
58,241
59,243
68,155
68,210
68,211
68,245
69,247
70,151
72,213
73,216
74,218
76,153
99,200
104,253
106,254
108,257
108,262
114,183
115,181
120,184
121,182
125,100
156,150
167,157
183,171
184,255
186,263
188,266
189,192
190,250
191,186
197,256
200,211
206,235
207,238
210,214
211,154
212,154
220,166
222,168
224,173
227,174
232,160
233,91
234,176
235,176
240,52
245,92
246,204
250,255
251,48
252,146
253,146
259,86
259,87
259,157
267,107
270,133
270,134
284,234
289,165
289,166
299,235
301,234
305,239
310,231
327,179
332,95
332,179
334,116
336,178
340,183
348,195
349,94
352,183
366,140
367,128
377,92
380,80
