20,135
20,168
22,173
25,128
25,179
26,130
27,140
28,142
28,144
29,146
31,126
32,128
38,129
42,135
43,122
68,75
71,69
78,104
92,150
92,151
134,196
136,188
140,199
142,199
143,199
149,156
150,156
157,96
161,91
165,69
165,198
175,74
175,75
177,125
182,136
187,138
194,118
195,123
199,118
199,119
204,63
218,103
222,124
224,117
226,129
228,115
230,114
230,120
231,114
234,116
236,117
275,240
296,54
307,183
311,222
313,186
315,226
317,213
320,203
321,216
326,197
333,93
338,99
340,91
355,102
355,169
355,186
359,131
