22,112
22,138
35,99
63,150
73,192
89,62
92,89
93,89
130,213
131,106
131,215
133,46
157,44
177,43
178,58
182,89
183,89
195,189
196,189
203,17
212,172
217,117
218,117
227,111
230,113
231,113
238,84
245,89
248,123
249,123
252,69
253,68
253,109
255,125
255,137
256,137
259,117
261,68
261,122
262,68
265,151
265,152
266,129
267,129
273,144
275,147
278,74
278,143
278,144
279,146
279,147
280,84
280,150
281,150
284,87
299,214
337,175
342,166
343,175
345,120
346,123
347,95
347,126
350,208
351,119
354,137
355,152
359,183
360,134
361,158
361,221
364,212
365,180
371,181
372,177
372,179
373,172
374,165
374,170
375,157
375,163
376,150
381,169
382,164
