60,87
60,94
70,86
71,83
80,92
81,78
85,121
85,152
86,172
88,129
90,160
92,179
93,197
94,118
101,113
103,143
109,135
110,137
111,220
115,63
116,61
121,148
135,137
136,133
141,250
146,142
163,190
168,197
169,153
176,75
177,75
187,193
187,194
188,45
198,78
208,129
208,130
213,261
214,261
221,124
222,195
229,71
238,78
241,109
244,86
245,78
246,130
247,95
248,104
252,103
252,139
253,139
254,85
257,126
257,127
258,93
272,251
273,87
276,98
277,79
278,72
280,207
286,188
286,200
286,242
288,223
295,185
295,239
334,145
