39,132
60,55
60,124
81,35
82,24
82,35
83,24
83,52
86,37
87,26
93,54
99,122
100,122
126,102
126,103
129,29
129,102
130,29
130,98
131,98
132,29
132,103
135,105
136,96
137,106
139,159
140,57
150,182
150,183
167,205
167,209
172,139
173,139
173,181
175,125
177,135
179,132
180,130
183,136
185,158
188,108
204,35
205,35
205,130
212,93
212,166
212,167
214,118
214,119
216,79
223,132
224,137
225,173
237,168
245,195
251,136
255,117
257,134
257,187
263,25
265,25
265,26
265,133
267,137
269,52
270,52
271,83
273,132
277,88
280,82
287,118
288,61
288,136
291,99
292,102
293,104
294,121
298,94
299,126
304,110
318,178
321,81
322,132
324,153
334,107
334,120
335,162
336,159
342,129
345,107
354,121
356,118
367,169
367,170
372,131
372,170
