93,97
94,86
95,116
97,143
97,161
100,107
102,57
102,64
102,115
102,149
104,45
104,222
107,121
110,231
111,124
112,120
112,121
113,122
120,228
121,228
141,24
142,24
153,96
153,97
157,18
157,19
165,264
165,265
167,133
168,133
183,112
186,113
197,115
212,170
216,180
226,137
227,137
235,59
237,32
237,33
237,53
256,109
256,110
269,175
271,244
275,101
277,176
277,177
280,53
284,248
284,249
289,90
299,105
299,106
299,119
300,119
314,107
341,256
342,256
345,47
361,165
363,166
367,245
395,169
405,170
406,226
415,170
415,186
420,178
426,189
427,81
432,87
432,133
434,124
434,189
435,150
436,152
438,204
440,214
441,99
441,183
442,143
443,145
443,166
444,123
446,93
447,198
451,143
453,92
454,97
456,107
