21,155
21,179
21,227
22,211
37,200
43,186
74,238
89,230
95,99
102,147
136,105
137,147
147,243
148,173
149,97
159,84
160,208
160,209
173,109
173,233
182,238
200,76
203,52
203,118
207,112
209,151
210,248
211,50
212,56
212,238
214,252
215,145
217,196
218,84
219,157
221,148
230,245
232,86
234,146
236,147
236,261
237,197
241,131
242,243
242,255
243,60
243,125
248,183
249,110
250,70
254,53
259,62
264,152
264,202
265,131
265,192
272,56
272,123
273,95
281,92
285,118
286,58
287,225
290,56
290,237
291,149
292,107
293,129
295,105
298,195
298,233
299,195
300,111
301,136
304,100
306,124
306,191
307,152
307,176
308,115
310,181
314,59
317,164
317,181
318,219
319,230
320,147
324,145
327,59
328,140
329,138
341,187
368,134
368,186
369,180
377,125
393,175
