32,186
39,210
40,192
69,208
70,208
73,215
74,89
77,109
86,96
90,108
96,209
99,199
101,184
104,187
122,210
124,138
124,225
126,143
131,154
132,226
133,157
140,182
141,102
141,223
143,126
148,139
155,137
160,217
171,225
186,66
187,68
188,101
192,144
197,139
198,92
200,233
204,78
207,164
208,164
209,71
211,77
226,102
227,200
231,225
233,68
236,48
236,64
242,69
248,122
249,49
250,41
253,125
255,108
259,55
263,107
265,133
265,143
266,48
268,74
268,154
270,229
272,165
272,185
274,105
279,79
280,132
280,238
281,54
282,151
282,169
282,212
283,141
283,160
284,180
285,99
285,135
286,214
286,234
288,193
288,203
289,108
290,146
293,96
294,196
295,117
295,123
296,209
297,133
300,103
300,140
301,149
304,235
304,249
305,126
305,184
307,133
307,175
309,228
311,166
320,122
322,143
323,170
325,162
326,153
326,183
327,114
328,195
332,101
332,130
336,85
336,107
339,117
341,163
342,104
343,112
343,133
345,92
346,138
348,216
350,47
350,149
352,106
352,162
358,184
358,225
359,184
359,227
364,178
365,200
366,221
374,168
381,170
382,172
389,175
390,180
396,177
400,188
403,178
