24,124
27,139
28,131
32,161
35,122
37,132
38,155
39,202
41,173
42,141
42,170
43,125
43,167
46,199
47,136
47,218
50,173
55,161
57,218
58,180
58,220
60,176
61,171
62,87
62,110
62,168
64,100
64,204
65,196
66,192
67,150
67,187
67,217
69,91
70,112
71,142
74,102
75,198
77,187
83,212
84,188
85,185
85,220
91,105
92,180
94,246
101,61
102,213
109,226
110,238
111,124
111,233
118,179
118,180
120,237
129,263
131,252
134,55
135,228
152,157
175,79
175,80
177,247
181,263
182,238
182,239
183,256
190,135
190,136
191,276
195,242
199,143
200,143
201,63
202,184
202,251
202,258
208,62
208,223
209,223
210,162
211,254
212,241
212,247
213,176
217,228
224,243
230,268
238,152
239,152
240,263
245,253
250,259
251,266
253,175
254,175
257,254
258,159
260,205
262,100
264,231
265,63
265,98
273,59
275,88
275,89
276,230
286,221
290,117
292,89
294,152
296,94
300,46
301,124
302,195
302,203
304,174
305,108
310,194
313,103
317,168
320,180
321,98
321,207
322,116
324,107
324,124
324,135
324,187
329,112
329,196
330,161
332,111
334,139
339,116
343,94
346,103
