59,122
68,117
68,124
93,183
102,135
106,127
106,175
107,171
108,146
114,189
115,172
138,124
140,120
157,124
169,179
180,230
181,233
184,235
185,235
187,228
190,124
208,175
208,213
237,153
240,68
255,234
256,234
258,247
263,250
265,251
272,126
273,126
280,215
282,135
291,223
292,170
294,151
297,166
297,196
301,202
305,170
308,169
308,170
308,248
309,248
318,139
327,149
331,65
333,152
334,195
336,145
336,162
338,75
347,231
348,231
350,68
361,143
374,81
384,149
402,174
404,154
405,172
407,140
409,158
