21,236
29,227
36,223
53,245
54,246
56,248
66,181
112,293
113,293
115,126
115,208
116,126
133,181
139,226
155,235
156,235
161,327
162,192
162,327
179,189
180,267
180,268
188,177
196,81
197,217
198,300
203,156
210,313
213,206
214,206
217,238
221,225
222,225
223,283
223,284
223,287
223,288
223,323
224,167
231,308
232,221
232,222
232,308
253,299
255,301
258,207
258,302
261,247
265,73
266,123
267,67
267,123
273,187
275,48
277,63
281,49
286,54
286,222
287,244
288,151
297,258
302,110
306,82
306,83
307,278
308,84
310,86
317,202
318,50
326,193
327,209
328,209
333,99
334,123
334,124
336,58
337,58
358,77
358,78
360,123
360,246
362,60
364,68
365,154
368,193
373,190
373,198
375,234
390,178
394,53
394,170
395,73
397,173
398,130
399,67
400,93
411,119
412,156
417,110
423,102
