21,160
21,189
26,126
44,136
48,189
83,214
84,113
87,101
88,216
88,242
100,139
133,201
133,202
135,82
144,264
155,280
155,281
161,253
162,253
169,126
186,152
187,238
194,174
200,159
201,103
201,167
205,204
206,204
210,48
213,155
215,152
220,273
222,94
224,91
227,131
229,102
229,239
230,259
230,260
233,136
236,107
236,173
238,241
239,236
244,89
244,98
245,110
247,237
248,104
250,124
253,189
254,92
258,90
258,174
258,260
258,261
259,160
259,176
259,186
260,166
262,158
263,99
265,172
266,97
266,162
271,112
271,151
274,178
282,158
282,231
285,222
287,223
289,37
289,38
289,125
290,216
292,231
297,180
306,233
306,234
315,247
317,219
318,262
322,200
324,160
327,247
332,271
334,101
349,137
356,55
357,195
358,195
363,194
363,205
363,206
366,44
371,48
373,253
374,106
385,102
387,115
388,46
393,83
394,246
402,131
402,208
405,159
407,155
409,105
409,210
410,165
411,53
414,176
418,190
421,76
422,179
423,140
424,138
428,190
430,181
436,96
438,93
440,92
440,93
442,99
442,114
