22,154
30,162
36,149
42,144
43,147
43,150
44,152
45,160
47,165
48,128
50,105
50,149
51,151
54,165
55,168
56,106
56,170
57,98
57,130
57,147
58,93
58,151
59,128
60,115
61,112
63,100
64,132
66,121
70,98
71,94
71,96
71,168
72,92
72,170
74,191
79,90
81,85
81,186
82,192
87,86
87,110
88,106
89,100
93,73
94,87
95,84
97,67
97,186
97,200
98,65
99,64
99,127
101,61
105,124
106,62
111,95
112,114
112,197
113,112
114,88
117,132
118,122
118,124
118,127
128,145
132,83
133,81
140,209
140,210
160,140
168,136
171,100
172,98
173,110
178,114
199,63
201,49
201,100
204,57
208,86
209,70
211,109
222,71
224,48
225,46
227,58
228,56
228,69
229,71
230,53
230,54
232,54
233,57
233,63
234,65
234,68
247,50
247,107
248,107
249,146
256,173
256,174
266,121
269,93
272,112
272,117
273,164
277,99
282,56
283,58
283,81
284,83
285,65
286,86
291,162
294,68
294,155
298,79
310,63
311,65
313,125
319,135
320,123
328,68
341,117
354,77
361,76
375,89
379,104
382,107
