21,124
59,148
60,52
61,52
91,131
101,173
104,129
104,136
107,88
107,146
108,148
110,84
111,82
112,81
113,161
115,164
125,149
126,172
129,48
129,174
130,155
162,83
169,113
170,113
171,221
173,78
174,78
175,136
178,121
179,123
187,120
191,126
191,189
195,122
199,193
201,109
203,36
203,37
206,215
209,119
211,177
214,182
217,136
217,137
219,122
237,111
239,191
240,191
241,105
250,113
250,118
254,70
255,104
256,69
259,99
259,226
262,64
265,52
268,51
271,84
271,94
271,129
274,83
274,133
275,127
276,153
276,154
276,195
280,126
280,127
282,175
283,88
289,213
293,228
294,228
295,231
303,237
313,149
320,153
323,179
324,220
334,176
337,88
337,175
337,176
339,232
339,233
346,51
349,121
350,247
351,247
359,194
359,222
362,221
366,227
371,71
379,153
380,118
394,48
396,76
400,196
406,127
407,179
419,96
428,142
432,221
445,86
445,136
446,90
446,92
446,134
446,160
447,92
