20,149
20,169
20,174
20,201
20,223
23,181
25,157
32,161
33,163
65,118
66,114
66,116
67,112
70,135
71,132
77,134
77,148
78,132
81,117
85,184
93,184
93,194
100,180
101,182
101,184
102,188
102,239
109,58
117,179
121,173
124,64
125,178
126,63
127,62
129,61
138,237
139,237
141,191
147,77
153,65
154,113
154,162
155,110
158,244
159,120
161,231
163,249
164,43
164,111
168,124
171,228
172,56
172,70
172,89
173,229
173,248
174,119
177,241
178,141
180,66
183,52
184,131
188,42
188,146
190,41
190,139
192,61
192,69
192,165
192,170
194,91
194,153
194,234
196,52
196,165
196,206
197,60
198,107
198,228
199,220
200,75
201,44
202,83
202,90
205,201
207,88
208,49
209,104
210,196
211,141
212,65
215,147
217,41
220,143
226,79
226,108
229,72
234,123
237,93
238,86
238,107
240,100
244,174
246,164
248,124
248,157
249,108
249,150
249,188
252,84
256,92
256,100
291,294
297,305
299,67
320,229
328,285
339,66
341,133
348,67
348,249
349,75
351,162
351,188
351,267
353,274
354,243
354,276
355,68
355,223
355,245
357,252
357,254
358,229
359,266
360,235
360,268
361,70
361,189
361,275
362,92
362,195
363,221
369,115
369,148
370,189
376,125
376,205
379,189
382,138
383,140
384,124
