24,135
26,144
36,152
37,158
51,74
51,77
52,72
56,68
56,74
57,72
57,73
62,142
62,187
63,135
68,195
71,166
72,168
73,101
73,108
74,99
74,108
75,158
77,108
79,104
80,116
82,157
86,117
87,125
88,130
90,139
91,141
98,155
104,152
106,157
110,148
112,152
116,212
119,128
125,224
126,212
129,234
130,218
132,154
133,154
133,211
142,120
143,84
143,127
144,106
144,119
145,133
152,130
152,154
153,154
155,138
161,84
161,134
161,182
163,140
172,118
176,81
177,139
177,186
179,163
180,139
181,139
185,146
190,205
191,137
192,175
193,61
195,143
199,151
201,175
202,135
204,54
204,144
205,144
208,61
210,175
213,184
214,184
217,235
222,171
222,179
226,16
226,17
226,79
234,174
234,175
234,182
235,182
235,217
240,194
241,127
241,128
242,188
253,78
253,197
255,190
260,114
264,50
266,182
270,148
270,199
272,193
274,49
287,86
292,178
292,182
296,85
298,89
299,159
300,162
300,184
301,177
308,154
309,171
311,140
316,145
317,137
321,80
325,115
330,81
331,84
334,115
334,130
344,148
344,153
