24,108
62,171
62,177
70,169
72,176
74,137
74,142
80,142
84,46
87,54
88,83
89,77
89,81
90,42
92,28
96,48
102,203
122,139
126,142
127,130
134,43
135,74
135,75
139,124
140,139
143,192
146,129
151,119
153,125
156,41
158,18
158,19
161,119
169,132
172,41
173,109
182,112
184,93
188,90
191,87
194,116
199,145
200,119
200,145
204,97
210,107
212,90
214,95
215,102
223,138
223,187
224,187
231,143
234,106
234,107
243,181
245,189
249,176
252,189
254,182
257,209
260,201
264,210
265,74
265,75
267,202
268,86
270,93
277,184
277,185
279,91
291,161
292,194
295,97
300,85
303,202
304,154
323,174
327,131
327,180
328,78
339,143
342,168
348,108
350,156
351,175
352,130
352,173
354,130
356,109
357,103
359,156
368,72
368,84
381,186
385,117
389,164
392,122
393,120
402,143
