21,124
22,128
22,141
23,128
27,182
27,191
31,130
31,163
33,131
34,84
39,91
39,122
39,142
40,178
41,98
42,75
43,164
44,109
51,52
51,86
52,101
54,180
57,151
57,167
58,43
60,174
62,43
63,41
63,43
63,52
64,45
64,105
65,119
66,132
67,168
74,102
77,65
81,134
82,123
83,72
83,114
83,164
84,137
85,59
86,49
86,87
87,107
89,65
92,162
94,88
94,167
96,142
97,100
97,137
102,54
102,109
107,130
108,196
109,51
110,189
114,43
115,143
121,175
122,175
123,44
123,145
125,141
129,48
129,199
131,151
132,54
132,131
133,131
135,140
136,94
136,133
138,81
142,192
143,148
144,152
145,138
149,178
161,154
162,147
168,180
169,157
170,151
172,171
176,160
177,158
178,152
185,157
187,138
191,49
194,95
199,49
199,174
200,172
201,79
203,58
207,118
209,52
210,89
211,84
212,151
213,62
213,149
215,15
215,16
227,160
238,43
242,33
242,34
244,45
245,48
256,162
257,159
258,156
260,149
261,142
264,167
265,163
265,165
266,161
276,44
278,49
280,34
280,35
297,66
297,69
297,70
302,70
302,72
313,170
314,167
319,91
322,123
322,168
329,131
338,151
341,133
347,151
348,148
375,103
381,119
381,123
381,161
382,96
382,168
383,100
391,115
395,121
400,113
424,141
438,94
439,134
440,106
441,129
445,142
447,137
452,89
453,174
457,138
460,114
462,105
464,84
465,60
465,90
465,98
