69,154
112,94
156,58
156,126
169,122
177,125
184,119
184,129
189,154
190,125
190,158
192,161
198,53
200,71
204,156
207,68
210,153
210,218
211,156
223,91
224,94
230,150
240,181
248,187
249,93
250,95
255,91
260,214
267,78
268,76
268,216
271,102
272,71
272,102
273,80
276,224
277,224
281,77
284,60
301,77
304,92
308,229
314,63
314,188
318,49
323,54
326,48
328,216
329,219
330,53
330,221
331,159
332,159
333,129
335,209
337,54
339,90
340,92
340,130
341,132
342,216
342,222
345,89
348,53
349,45
349,48
349,154
349,216
355,51
355,171
357,203
357,209
358,107
358,201
359,163
361,143
362,91
362,145
363,113
363,150
364,153
365,93
365,155
366,104
368,86
369,145
372,107
373,210
374,95
374,104
374,165
374,186
374,205
374,207
375,140
375,203
377,197
380,93
381,95
381,125
382,133
382,165
383,77
383,202
385,84
386,86
388,180
388,183
389,178
390,203
391,200
395,181
396,111
396,176
397,124
397,132
397,157
397,170
397,206
398,139
398,198
398,201
399,193
399,196
400,191
403,115
403,122
405,162
405,166
406,159
407,192
410,208
411,204
412,201
413,158
413,160
414,156
417,129
419,166
423,103
424,100
426,152
