25,121
27,108
28,116
63,96
70,214
70,215
86,192
88,232
90,207
92,236
131,255
134,257
136,137
144,183
152,287
153,287
180,141
181,186
187,207
187,255
191,133
199,256
199,268
201,55
201,224
201,225
206,225
207,117
207,141
208,141
212,64
212,229
214,230
214,236
216,237
221,236
221,237
240,112
244,110
246,110
246,149
247,110
252,85
254,117
256,123
261,119
269,124
273,143
274,143
280,220
282,242
283,235
284,221
285,228
287,222
288,237
290,232
290,238
290,239
294,227
300,232
303,191
304,222
306,171
306,233
308,162
311,226
319,165
320,233
327,181
328,113
328,167
329,41
330,73
331,186
332,233
335,69
339,181
346,233
348,159
348,190
355,173
357,179
357,185
357,204
357,222
364,48
366,57
371,63
372,180
374,59
379,180
379,223
380,178
383,228
385,81
385,129
387,220
390,68
390,69
393,63
394,81
394,106
395,129
396,118
396,222
397,218
399,99
400,86
401,122
406,125
409,96
415,100
416,98
416,157
416,161
417,119
417,158
419,111
420,85
425,75
428,83
438,153
