38,103
38,105
51,75
51,130
52,125
52,126
52,130
64,172
66,124
67,62
67,85
67,124
68,88
70,74
71,153
80,61
80,73
82,103
83,110
83,146
85,118
95,126
99,138
99,172
100,135
100,138
109,134
109,135
109,179
112,173
114,133
114,134
115,108
116,185
121,174
122,182
128,180
129,83
129,200
130,200
136,127
137,84
140,173
142,112
143,181
143,203
144,90
144,203
147,132
148,193
148,194
149,104
149,174
150,157
150,158
153,110
155,178
158,152
159,188
160,188
162,97
167,161
169,63
175,114
176,70
176,136
179,192
181,193
188,214
189,169
189,214
190,154
193,93
194,142
198,149
199,125
201,62
203,149
203,182
204,93
205,158
206,72
206,158
208,115
209,158
213,150
214,72
221,163
222,163
230,154
232,188
246,113
246,114
249,157
253,195
254,152
255,94
255,95
258,126
258,159
265,170
267,165
269,138
273,126
279,135
282,148
284,156
288,117
290,88
290,99
291,109
291,145
292,167
316,124
335,99
336,102
336,132
337,136
