20,154
20,196
20,236
21,223
23,180
26,186
43,182
45,188
53,290
59,235
59,248
62,165
65,240
72,294
81,215
85,223
91,219
104,80
104,253
106,170
117,212
117,262
118,158
119,158
121,219
122,138
122,139
123,83
123,84
125,292
131,166
134,228
139,234
139,235
139,264
141,265
143,283
151,287
156,290
160,94
160,123
163,289
164,264
165,264
166,151
166,152
172,128
177,127
177,128
178,287
181,195
192,283
195,189
196,217
196,235
197,207
200,197
204,235
205,146
207,280
209,228
212,281
217,275
218,267
223,258
228,266
234,216
234,226
234,258
235,207
238,91
247,105
250,137
252,124
256,144
259,119
261,54
274,196
275,259
277,93
277,112
281,262
282,209
282,253
290,242
295,114
295,203
296,173
298,194
301,219
303,169
303,190
303,233
304,150
306,127
306,143
311,163
311,166
312,139
312,147
312,195
313,197
317,208
318,210
319,119
325,184
326,98
326,123
328,119
331,85
332,51
332,180
332,184
334,64
335,122
336,96
338,89
338,116
341,74
343,125
346,98
350,160
353,109
