21,81
23,110
27,109
27,110
34,62
42,92
42,97
43,106
44,111
45,113
46,131
52,127
54,116
58,126
65,100
67,106
68,112
73,138
76,152
80,116
85,140
92,146
123,100
123,108
124,90
124,139
125,139
125,161
129,126
132,114
133,20
134,20
134,79
134,80
134,145
139,132
141,70
141,126
142,133
143,63
143,79
143,80
143,83
143,140
144,120
147,139
147,140
150,122
150,169
151,86
151,175
153,58
154,123
155,143
158,182
159,155
160,155
161,88
163,159
164,159
168,160
169,125
171,152
177,166
178,166
180,70
182,42
184,53
185,63
185,79
186,160
189,73
193,63
194,154
194,157
195,47
198,154
199,156
205,119
205,120
206,165
211,160
215,165
217,75
217,86
218,103
218,104
219,180
221,175
225,44
231,53
247,40
249,156
250,167
252,58
253,135
257,68
258,130
258,141
260,67
266,131
266,133
269,63
273,81
276,148
277,55
278,115
280,69
282,157
283,78
284,151
284,153
285,145
285,147
285,149
286,133
287,99
287,122
292,82
294,102
294,141
295,149
297,129
