72,46
72,47
88,92
94,96
94,115
94,128
95,94
96,112
100,111
120,49
136,58
137,154
139,95
142,158
144,49
144,159
145,114
146,98
146,114
148,113
150,123
155,87
155,157
159,143
160,148
163,91
165,138
170,39
171,39
175,176
175,180
179,119
180,122
181,177
181,193
182,193
187,120
188,174
197,169
198,176
202,119
209,131
209,132
210,112
213,122
214,133
215,118
221,133
222,133
225,142
226,144
227,144
230,61
235,183
262,180
265,167
265,168
272,136
273,136
289,203
293,137
306,162
313,65
314,131
330,97
341,47
344,170
356,189
359,89
362,124
367,46
382,153
383,104
386,163
392,64
398,57
399,133
400,67
400,104
400,110
400,116
400,125
410,131
413,94
414,97
