54,68
60,82
63,120
64,132
69,125
73,93
74,93
77,83
81,126
86,30
86,31
89,109
96,103
99,221
101,240
106,181
107,256
107,257
115,132
116,132
117,132
125,75
125,76
126,248
126,249
151,225
152,225
161,123
169,249
172,152
175,256
179,204
179,205
192,174
193,238
195,109
199,162
204,49
204,154
212,141
213,135
214,242
222,145
224,138
226,267
226,268
228,175
232,202
233,202
244,134
249,173
266,119
266,120
269,229
279,246
279,247
280,194
283,140
291,215
292,50
292,51
295,238
296,132
298,209
301,216
306,178
306,179
313,125
321,140
330,136
334,119
337,156
338,275
339,275
347,224
353,73
355,63
355,64
356,255
361,252
362,223
364,228
366,146
368,122
368,181
369,66
369,133
369,235
370,215
371,52
372,99
373,174
374,138
376,122
377,53
378,182
378,193
378,218
380,61
380,152
381,98
381,232
382,85
383,226
384,58
385,65
385,105
385,158
386,196
387,102
388,92
388,152
388,235
389,205
392,83
392,102
392,103
394,60
394,134
395,94
396,92
401,81
403,62
403,133
404,131
405,165
405,208
406,163
411,136
412,133
413,130
423,120
429,123
438,122
439,124
446,153
447,194
449,118
449,130
449,178
451,111
454,98
454,165
455,157
456,144
458,120
461,160
