21,140
21,164
54,134
64,69
67,64
81,57
87,69
89,59
93,71
95,59
102,89
103,116
115,74
130,118
131,122
133,145
137,121
137,122
138,124
139,147
142,148
143,148
145,130
146,127
146,211
153,131
154,193
156,19
156,54
156,55
160,128
165,120
165,155
166,155
169,123
171,53
176,117
178,122
179,58
179,71
180,58
181,156
185,66
185,106
186,105
186,153
187,72
187,108
187,136
189,90
189,96
189,127
191,109
195,109
197,102
197,150
199,94
199,116
201,154
203,120
209,159
213,96
214,179
220,105
220,183
225,188
228,99
228,257
234,256
238,177
239,64
242,171
243,74
244,188
246,168
250,75
255,164
258,165
258,196
277,241
278,231
278,241
279,237
290,51
313,198
325,163
335,192
337,128
339,223
354,96
354,201
357,139
360,228
360,234
376,140
376,148
