45,121
45,122
50,121
51,110
51,122
54,128
57,106
60,115
63,74
63,150
69,99
69,145
73,58
118,125
119,143
123,63
126,147
129,69
129,83
130,83
133,82
135,64
136,200
137,130
140,58
140,90
141,90
146,106
156,149
162,92
164,152
164,167
165,167
166,142
166,143
167,97
170,93
170,193
173,87
178,180
181,197
185,94
188,101
192,89
197,98
199,93
216,159
224,192
240,159
240,160
246,143
252,118
252,119
258,181
270,199
277,116
289,183
290,117
290,144
292,116
296,116
297,116
300,52
306,192
307,192
312,87
325,157
326,183
346,79
347,112
367,155
371,88
371,137
383,57
