20,100
20,131
20,158
21,146
22,170
25,81
27,53
34,168
41,164
42,171
45,165
48,146
48,147
75,110
75,111
79,73
96,170
108,193
110,45
110,132
114,137
115,128
118,45
122,142
122,143
124,138
124,139
127,129
127,130
128,110
128,111
128,184
130,139
131,34
131,134
132,137
134,160
135,160
140,131
142,201
147,90
148,131
150,135
151,77
151,199
152,112
167,127
168,155
171,133
180,109
187,121
188,123
195,124
199,197
200,162
201,41
201,162
203,192
207,202
208,158
215,111
216,113
219,70
223,185
224,41
229,82
230,188
231,186
234,97
248,96
249,104
251,56
263,98
265,175
272,172
290,97
290,104
305,149
305,150
306,153
306,154
307,105
308,133
310,129
313,118
313,128
314,122
314,123
314,133
315,110
318,118
318,119
320,106
320,110
320,111
320,147
321,143
327,117
329,153
330,144
331,139
332,107
335,122
338,126
339,138
340,90
340,105
381,96
386,84
386,118
389,108
392,138
393,83
397,112
397,149
402,160
403,80
406,112
407,150
410,143
411,141
413,157
416,122
418,150
435,114
439,132
443,79
449,107
458,109
