21,98
34,146
37,151
46,96
88,56
90,117
101,169
107,173
109,168
113,121
117,172
120,123
132,49
136,64
139,138
141,158
142,64
162,97
170,192
179,195
181,181
183,190
185,191
187,178
188,203
190,89
190,90
190,186
200,90
211,70
217,74
230,81
234,78
240,71
242,83
247,75
248,79
251,187
252,58
256,43
258,185
259,145
260,192
261,172
263,149
269,47
269,187
272,122
273,148
273,154
275,45
276,49
276,140
279,85
281,169
282,47
282,200
283,134
283,151
286,117
286,141
286,184
287,119
288,50
289,147
289,165
290,130
290,168
298,69
298,102
298,124
299,71
299,129
299,152
299,166
301,136
302,157
302,162
304,107
305,120
307,100
310,143
312,175
313,105
313,187
317,148
317,166
318,158
320,170
325,149
325,160
331,120
333,133
333,147
333,157
338,111
340,127
340,134
340,151
343,177
345,106
350,167
353,139
354,123
354,135
357,174
357,177
358,164
358,168
365,184
366,173
367,164
