27,141
29,111
30,116
48,115
54,112
55,146
56,115
64,148
66,151
68,79
69,112
71,162
75,67
136,58
137,96
140,64
150,113
150,191
156,193
167,90
173,85
175,187
183,151
184,151
186,93
193,109
193,110
194,94
199,100
204,95
224,160
232,192
248,148
249,148
253,157
257,118
257,119
265,172
273,170
277,176
282,115
283,105
285,177
286,167
291,166
294,96
294,144
295,173
295,181
300,119
302,101
303,48
307,96
315,190
316,190
319,81
325,85
326,83
327,81
329,77
331,154
335,178
336,163
337,161
343,124
345,121
348,66
349,76
352,107
356,83
357,80
364,153
366,124
367,120
370,70
371,103
373,93
373,150
