21,76
21,105
21,167
21,193
21,214
26,227
26,229
27,227
27,231
33,121
41,73
45,135
47,206
62,178
74,94
84,93
92,129
95,85
95,202
96,198
96,199
96,202
98,151
99,224
99,225
112,121
113,121
114,143
114,144
116,64
116,65
122,220
122,221
123,142
124,142
124,223
128,226
130,87
144,174
151,137
163,119
167,46
168,191
169,179
173,57
175,156
180,215
182,42
190,225
196,89
211,142
219,48
219,157
220,48
220,141
224,92
225,90
226,60
228,53
231,66
232,59
232,78
232,96
233,94
234,75
236,109
238,103
238,200
246,108
249,79
249,101
254,53
254,111
255,195
261,98
261,154
263,111
264,137
265,159
273,82
278,177
280,170
289,177
290,171
299,123
