35,116
35,117
66,43
76,59
77,152
78,28
78,142
79,28
79,115
81,56
82,47
88,159
105,101
106,101
113,93
114,102
116,153
116,160
123,163
128,110
130,174
133,175
135,57
135,114
137,121
146,188
147,181
149,123
150,120
153,177
164,150
173,126
180,40
186,108
188,87
188,112
193,122
194,33
194,34
195,156
196,134
197,47
200,73
200,74
201,141
204,57
207,49
207,58
210,142
211,106
211,120
214,133
216,196
221,174
221,193
222,134
224,202
228,40
228,115
230,126
230,133
230,164
231,122
231,198
233,145
236,185
237,116
237,122
240,192
241,152
242,179
245,143
246,121
250,172
250,188
252,156
253,66
253,116
254,167
255,130
256,56
256,145
260,74
260,107
261,110
262,53
262,112
264,56
270,90
274,98
275,61
276,81
276,152
277,88
278,65
278,109
278,141
281,97
284,62
284,155
285,106
289,97
290,133
291,125
305,78
