21,64
21,105
21,119
29,125
29,128
33,124
33,125
34,127
35,129
38,118
39,120
44,115
77,45
84,120
85,120
91,51
94,29
94,30
112,102
116,103
118,156
120,105
121,97
121,107
122,107
122,178
123,178
137,175
137,176
140,64
148,129
150,133
155,127
159,162
159,163
172,115
172,116
177,139
186,52
192,54
193,171
196,102
201,127
207,94
208,48
208,49
224,157
225,157
229,156
232,152
237,217
254,158
270,82
271,82
275,118
278,124
279,147
285,126
286,131
287,134
292,92
293,131
293,141
298,157
299,155
300,152
306,159
309,146
309,195
310,117
311,142
315,183
315,203
318,151
320,149
353,152
