21,100
21,121
23,142
29,89
30,89
67,104
76,45
104,42
107,209
107,210
125,54
127,44
127,45
127,85
155,108
163,172
163,173
171,83
174,87
174,88
174,95
174,96
176,159
187,118
188,118
199,98
202,94
205,118
206,118
207,63
209,55
209,73
210,105
214,49
216,68
216,127
216,128
219,59
221,75
227,67
229,122
229,123
230,139
230,140
240,26
253,142
253,143
255,43
278,205
285,211
292,68
294,193
314,81
320,176
321,179
327,170
328,121
330,124
331,179
332,164
342,126
346,96
346,155
351,159
352,146
352,168
353,170
370,131
371,128
