45,156
57,166
57,184
58,124
58,174
60,118
63,171
65,201
67,126
71,105
72,151
73,203
80,236
81,110
81,236
82,136
85,143
85,186
85,194
86,88
86,120
91,129
92,247
93,247
97,117
103,254
104,110
104,254
107,134
107,179
108,176
109,214
126,149
126,150
126,217
129,150
129,152
129,224
130,250
133,257
134,195
135,247
136,260
145,155
148,172
149,180
149,202
151,166
152,164
159,194
164,177
169,187
179,229
182,146
184,99
184,119
185,222
187,125
187,241
188,97
188,104
188,153
189,202
190,137
191,97
192,97
192,99
193,180
193,277
194,109
194,177
194,277
196,144
198,200
198,225
198,238
200,211
201,125
206,109
207,120
208,130
209,193
209,221
211,154
212,154
213,257
213,258
214,174
215,123
217,193
218,229
220,230
226,260
232,171
232,191
232,247
232,274
235,197
237,175
237,271
240,243
243,194
244,265
246,203
248,272
253,241
254,247
257,243
257,251
259,165
259,166
260,162
263,159
264,166
264,167
269,159
274,252
280,97
280,218
283,169
284,186
284,267
285,53
288,101
289,95
290,219
291,212
293,43
298,55
302,48
304,95
308,85
308,165
309,61
310,84
310,92
312,147
313,50
317,167
319,145
326,108
331,251
336,157
339,88
342,255
343,172
355,258
356,258
358,71
378,102
380,123
383,110
383,194
386,217
388,198
390,224
391,123
392,54
392,205
396,201
396,209
397,89
397,226
398,217
399,101
401,109
401,134
408,104
409,110
413,122
416,115
417,113
418,109
421,210
423,158
424,118
425,116
427,78
428,234
429,71
430,183
431,96
432,138
432,192
432,211
433,90
433,190
434,189
434,199
437,135
438,140
440,180
442,120
447,55
448,52
451,58
455,185
