46,108
57,107
57,112
60,94
61,92
63,79
64,128
65,134
68,106
71,96
75,81
79,70
80,101
82,150
84,88
88,75
89,103
95,160
96,162
101,55
101,95
102,92
103,155
107,62
107,167
109,171
112,67
115,160
116,162
117,73
121,62
126,96
135,115
140,102
141,47
143,105
144,159
145,161
150,156
160,75
161,75
174,76
178,175
181,181
182,182
184,108
188,186
189,133
193,64
203,103
203,104
206,129
207,129
209,128
213,124
216,45
216,46
224,128
225,71
233,158
242,121
251,124
258,103
259,127
261,109
263,121
266,105
266,142
270,45
270,96
270,165
279,48
281,58
283,66
288,52
293,76
294,59
297,68
305,127
307,70
310,145
311,132
312,93
312,141
313,91
315,89
317,60
318,44
319,145
319,153
324,109
326,138
327,43
327,120
329,57
329,133
332,66
332,112
333,93
338,85
338,138
338,158
339,102
340,54
341,52
