20,173
23,145
25,157
31,117
32,152
33,146
34,107
34,165
37,141
39,159
41,109
42,147
42,165
43,98
46,129
50,154
51,164
52,95
52,106
53,106
53,110
57,97
58,124
59,96
67,108
67,127
74,117
74,191
80,193
81,240
84,115
90,174
90,181
93,112
97,101
102,222
113,216
115,230
122,182
126,222
127,230
127,243
137,220
139,253
140,229
148,220
149,223
150,226
152,237
162,100
175,130
176,205
179,237
185,150
187,46
188,140
189,82
190,220
191,41
191,145
192,196
193,241
194,211
195,200
196,202
197,183
197,184
198,219
199,248
203,133
204,255
206,225
207,127
210,208
211,105
215,223
217,160
218,237
221,170
226,150
228,108
230,116
232,127
235,125
236,216
237,166
242,227
243,277
246,173
247,142
250,203
250,242
251,46
252,233
253,224
265,58
266,68
266,225
268,90
268,235
268,253
271,199
271,245
272,218
275,238
281,197
288,56
303,68
307,56
310,75
313,69
316,81
323,61
326,59
340,84
347,103
348,88
354,50
366,82
367,47
367,61
368,59
372,88
374,83
375,97
382,100
383,81
387,94
389,88
396,77
399,68
399,81
